4.616448669433593750e+02,3.287416381835937500e+02,4.906640625000000000e+03,5.293615722656250000e+02,2.423500976562500000e+02,4.946311035156250000e+03,4.037289123535156250e+02,2.366879882812500000e+02,4.904605468750000000e+03,4.489218750000000000e+02,4.414231567382812500e+02,4.941176757812500000e+03,5.607257080078125000e+02,-1.115560531616210938e+02,4.903612304687500000e+03,4.274669494628906250e+02,-7.365114593505859375e+01,4.696430664062500000e+03,4.383823242187500000e+02,5.727102661132812500e+02,4.853530273437500000e+03,4.812902832031250000e+02,-4.722809448242187500e+02,5.049710449218750000e+03,3.830347290039062500e+02,-3.587558288574218750e+02,5.021349121093750000e+03,4.434790039062500000e+02,6.105277709960937500e+02,4.828452148437500000e+03,5.364516601562500000e+02,-5.350504760742187500e+02,4.933900878906250000e+03,3.809697875976562500e+02,-4.609720764160156250e+02,4.951104980468750000e+03,4.258002319335937500e+02,8.317210083007812500e+02,4.779593261718750000e+03,5.161420288085937500e+02,7.505997314453125000e+02,4.824752929687500000e+03,3.450625610351562500e+02,7.334203491210937500e+02,4.795841796875000000e+03,4.186788024902343750e+02,8.675867309570312500e+02,4.709000976562500000e+03,6.157306518554687500e+02,7.669337158203125000e+02,4.842717285156250000e+03,2.501360778808593750e+02,7.234694213867187500e+02,4.774786132812500000e+03,6.956346435546875000e+02,5.946632690429687500e+02,5.026517578125000000e+03,2.038418426513671875e+02,4.932843627929687500e+02,4.868172363281250000e+03,6.938409423828125000e+02,3.758825683593750000e+02,4.924044921875000000e+03,3.028099060058593750e+02,3.063373413085937500e+02,4.732125976562500000e+03,6.929729614257812500e+02,3.034450988769531250e+02,4.901020507812500000e+03,3.398501892089843750e+02,2.407914733886718750e+02,4.703892089843750000e+03
4.334437866210937500e+02,3.144484558105468750e+02,4.901378906250000000e+03,5.017948608398437500e+02,2.311286315917968750e+02,4.940859863281250000e+03,3.701814880371093750e+02,2.259060821533203125e+02,4.918149902343750000e+03,4.268221740722656250e+02,4.282188415527343750e+02,4.925161621093750000e+03,5.417788085937500000e+02,-1.131120376586914062e+02,4.894464355468750000e+03,3.584392395019531250e+02,-9.577453613281250000e+01,4.741621093750000000e+03,4.195338745117187500e+02,5.550281372070312500e+02,4.819563476562500000e+03,4.743259887695312500e+02,-4.726261291503906250e+02,5.039513671875000000e+03,3.136892700195312500e+02,-2.651495971679687500e+02,5.132495117187500000e+03,4.200832519531250000e+02,5.888340454101562500e+02,4.793317382812500000e+03,5.172668457031250000e+02,-5.311151123046875000e+02,4.919288085937500000e+03,3.119753417968750000e+02,-3.902761230468750000e+02,5.109997070312500000e+03,3.994248962402343750e+02,8.024879760742187500e+02,4.724294433593750000e+03,4.933734436035156250e+02,7.241127929687500000e+02,4.767914550781250000e+03,3.205171508789062500e+02,7.094055175781250000e+02,4.758558593750000000e+03,3.856138000488281250e+02,8.368167114257812500e+02,4.654005371093750000e+03,5.939847412109375000e+02,7.354017944335937500e+02,4.773096191406250000e+03,2.236374053955078125e+02,6.993880004882812500e+02,4.749478515625000000e+03,6.880855712890625000e+02,5.685172119140625000e+02,4.956333007812500000e+03,1.756087951660156250e+02,4.880397033691406250e+02,4.882221191406250000e+03,6.674713745117187500e+02,3.469729919433593750e+02,4.879023437500000000e+03,2.670648193359375000e+02,2.986246948242187500e+02,4.750916503906250000e+03,6.594598388671875000e+02,2.740507507324218750e+02,4.862068847656250000e+03,3.033844299316406250e+02,2.349104461669921875e+02,4.719391113281250000e+03
4.053909301757812500e+02,3.145791320800781250e+02,4.943189941406250000e+03,4.709974060058593750e+02,2.326008605957031250e+02,4.977050292968750000e+03,3.397411193847656250e+02,2.329457702636718750e+02,4.971600585937500000e+03,4.048324890136718750e+02,4.284703674316406250e+02,4.962619140625000000e+03,5.335688476562500000e+02,-1.150308456420898438e+02,4.905962890625000000e+03,3.011873474121093750e+02,-1.100472030639648438e+02,4.798505859375000000e+03,4.032991333007812500e+02,5.500820922851562500e+02,4.851654785156250000e+03,4.714762573242187500e+02,-4.705055236816406250e+02,5.051276855468750000e+03,2.656636657714843750e+02,-7.812672424316406250e+01,5.222464355468750000e+03,3.991045532226562500e+02,5.876049194335937500e+02,4.827730468750000000e+03,5.169905395507812500e+02,-5.313806152343750000e+02,4.939715820312500000e+03,2.390231475830078125e+02,-1.917804870605468750e+02,5.258806640625000000e+03,3.749569091796875000e+02,8.059385986328125000e+02,4.760789550781250000e+03,4.721692504882812500e+02,7.243894042968750000e+02,4.793624511718750000e+03,2.980426635742187500e+02,7.113383789062500000e+02,4.802737792968750000e+03,3.558137817382812500e+02,8.403663940429687500e+02,4.691909179687500000e+03,5.720127563476562500e+02,7.369210205078125000e+02,4.788008789062500000e+03,1.991041564941406250e+02,7.059171752929687500e+02,4.805663085937500000e+03,6.843599853515625000e+02,5.695328369140625000e+02,4.964056640625000000e+03,1.530413665771484375e+02,5.006908569335937500e+02,4.955420410156250000e+03,6.411759643554687500e+02,3.461930541992187500e+02,4.893374023437500000e+03,2.346859130859375000e+02,3.188335571289062500e+02,4.816549804687500000e+03,6.241103515625000000e+02,2.726247863769531250e+02,4.879858398437500000e+03,2.693094787597656250e+02,2.536759338378906250e+02,4.778534179687500000e+03
3.715777282714843750e+02,3.276926879882812500e+02,4.949208984375000000e+03,4.365562133789062500e+02,2.413436737060546875e+02,4.977105957031250000e+03,3.035502624511718750e+02,2.475099182128906250e+02,4.980172851562500000e+03,3.762275695800781250e+02,4.408635864257812500e+02,4.972081542968750000e+03,5.056949157714843750e+02,-1.047279891967773438e+02,4.906505371093750000e+03,2.159696807861328125e+02,-6.219039154052734375e+01,4.777324218750000000e+03,3.778793945312500000e+02,5.643123168945312500e+02,4.859668457031250000e+03,4.704944458007812500e+02,-4.673785095214843750e+02,5.051771972656250000e+03,2.121895446777343750e+02,-1.018433074951171875e+02,5.190789550781250000e+03,3.714983520507812500e+02,6.030299682617187500e+02,4.836672851562500000e+03,5.138147583007812500e+02,-5.264190673828125000e+02,4.938440917968750000e+03,1.843471679687500000e+02,-2.263415069580078125e+02,5.183007812500000000e+03,3.438575134277343750e+02,8.237120361328125000e+02,4.773559082031250000e+03,4.436107788085937500e+02,7.407312011718750000e+02,4.796928222656250000e+03,2.691070251464843750e+02,7.282178955078125000e+02,4.821437500000000000e+03,3.210451660156250000e+02,8.567929687500000000e+02,4.705270507812500000e+03,5.426241455078125000e+02,7.520255126953125000e+02,4.781397949218750000e+03,1.690433502197265625e+02,7.237634887695312500e+02,4.832696289062500000e+03,6.627070922851562500e+02,5.675104980468750000e+02,4.936700683593750000e+03,1.224251480102539062e+02,5.200386352539062500e+02,4.988922851562500000e+03,5.916958618164062500e+02,3.543911132812500000e+02,4.858633789062500000e+03,1.918182067871093750e+02,3.421196594238281250e+02,4.834705566406250000e+03,5.660086059570312500e+02,2.822497253417968750e+02,4.842883789062500000e+03,2.217575683593750000e+02,2.774818725585937500e+02,4.792159179687500000e+03
3.286879272460937500e+02,3.643314819335937500e+02,4.951865234375000000e+03,3.926730957031250000e+02,2.724026489257812500e+02,4.972099609375000000e+03,2.562052307128906250e+02,2.877760620117187500e+02,4.985416992187500000e+03,3.419327087402343750e+02,4.756783142089843750e+02,4.978276367187500000e+03,4.502475585937500000e+02,-7.436637878417968750e+01,4.879950683593750000e+03,1.397503356933593750e+02,3.275525283813476562e+01,4.737849121093750000e+03,3.479976806640625000e+02,5.978005981445312500e+02,4.861160156250000000e+03,4.580626525878906250e+02,-4.491615295410156250e+02,5.010311035156250000e+03,1.506559143066406250e+02,-1.539673309326171875e+02,5.108056152343750000e+03,3.372673034667968750e+02,6.350759277343750000e+02,4.838388183593750000e+03,5.050491333007812500e+02,-5.147224731445312500e+02,4.891148437500000000e+03,1.241917114257812500e+02,-2.585439453125000000e+02,5.048118164062500000e+03,3.094628906250000000e+02,8.527838134765625000e+02,4.774510253906250000e+03,4.096977539062500000e+02,7.715299072265625000e+02,4.792871093750000000e+03,2.376704864501953125e+02,7.590477294921875000e+02,4.828491210937500000e+03,2.818497314453125000e+02,8.837125854492187500e+02,4.707992675781250000e+03,5.061025390625000000e+02,7.823592529296875000e+02,4.769522949218750000e+03,1.378267364501953125e+02,7.565912475585937500e+02,4.848548339843750000e+03,6.254122314453125000e+02,5.896175537109375000e+02,4.899395996093750000e+03,9.225644683837890625e+01,5.647340087890625000e+02,5.025009277343750000e+03,5.410504150390625000e+02,3.745289611816406250e+02,4.834213378906250000e+03,1.414100189208984375e+02,3.885136108398437500e+02,4.866752929687500000e+03,5.118736267089843750e+02,2.999087219238281250e+02,4.825250976562500000e+03,1.625242004394531250e+02,3.228164672851562500e+02,4.818515136718750000e+03
2.892219848632812500e+02,3.878176269531250000e+02,4.963598632812500000e+03,3.487804260253906250e+02,2.917441711425781250e+02,4.977352539062500000e+03,2.163748779296875000e+02,3.139671020507812500e+02,5.005917480468750000e+03,3.118396911621093750e+02,5.007070312500000000e+02,4.986022949218750000e+03,3.957670898437500000e+02,-7.358947753906250000e+01,4.938990722656250000e+03,5.582492828369140625e+01,1.783704376220703125e+01,4.818422363281250000e+03,3.220929260253906250e+02,6.246646728515625000e+02,4.880229003906250000e+03,4.330536499023437500e+02,-4.419486389160156250e+02,5.078289550781250000e+03,1.291594543457031250e+02,-1.282923126220703125e+02,5.210139648437500000e+03,3.052565917968750000e+02,6.628797607421875000e+02,4.858662597656250000e+03,4.704223632812500000e+02,-5.076886596679687500e+02,4.961956542968750000e+03,8.865632629394531250e+01,-2.487572784423828125e+02,5.176189453125000000e+03,2.740968627929687500e+02,8.816174926757812500e+02,4.800397460937500000e+03,3.754400634765625000e+02,8.005200195312500000e+02,4.806831542968750000e+03,2.077575225830078125e+02,7.879351806640625000e+02,4.860582519531250000e+03,2.400465850830078125e+02,9.106608276367187500e+02,4.736094726562500000e+03,4.671699218750000000e+02,8.138162231445312500e+02,4.773698242187500000e+03,1.078725967407226562e+02,7.895798950195312500e+02,4.894269531250000000e+03,5.760602416992187500e+02,6.111361083984375000e+02,4.889193847656250000e+03,7.138819885253906250e+01,6.047097778320312500e+02,5.076213378906250000e+03,4.920282287597656250e+02,3.930549926757812500e+02,4.823357421875000000e+03,9.578149414062500000e+01,4.279992675781250000e+02,4.922917968750000000e+03,4.643215332031250000e+02,3.193470153808593750e+02,4.812519531250000000e+03,1.081529769897460938e+02,3.614076538085937500e+02,4.872585449218750000e+03
2.506325378417968750e+02,3.940006713867187500e+02,4.932928222656250000e+03,3.062127990722656250e+02,2.942011108398437500e+02,4.934586914062500000e+03,1.768655700683593750e+02,3.176894226074218750e+02,4.978314453125000000e+03,2.791707458496093750e+02,5.063669433593750000e+02,4.957895996093750000e+03,3.447459411621093750e+02,-6.416149902343750000e+01,4.884939453125000000e+03,-1.750333213806152344e+01,1.919971466064453125e+01,4.845718261718750000e+03,2.887979431152343750e+02,6.344570922851562500e+02,4.861500976562500000e+03,3.736360778808593750e+02,-4.321401977539062500e+02,5.020470214843750000e+03,5.131900787353515625e+01,-2.734494323730468750e+02,5.141625976562500000e+03,2.680475463867187500e+02,6.727075195312500000e+02,4.841867675781250000e+03,3.849596862792968750e+02,-4.959440307617187500e+02,4.898324218750000000e+03,-8.879907608032226562e+00,-3.629434204101562500e+02,5.075252441406250000e+03,2.357801818847656250e+02,8.907081909179687500e+02,4.794011230468750000e+03,3.358549194335937500e+02,8.093541259765625000e+02,4.788363769531250000e+03,1.744365692138671875e+02,7.982393798828125000e+02,4.857362304687500000e+03,1.969341888427734375e+02,9.180341796875000000e+02,4.731965820312500000e+03,4.239265747070312500e+02,8.203116455078125000e+02,4.743539062500000000e+03,7.713249206542968750e+01,8.005442504882812500e+02,4.898328613281250000e+03,5.340006103515625000e+02,6.063468017578125000e+02,4.819585449218750000e+03,5.191284942626953125e+01,6.100234985351562500e+02,5.074245605468750000e+03,4.378322753906250000e+02,3.944096069335937500e+02,4.757619140625000000e+03,5.175338745117187500e+01,4.239083557128906250e+02,4.921185546875000000e+03,4.066038208007812500e+02,3.206059570312500000e+02,4.748738281250000000e+03,5.535917282104492188e+01,3.564390258789062500e+02,4.870250976562500000e+03
2.144004211425781250e+02,3.822041015625000000e+02,4.911483398437500000e+03,2.684651489257812500e+02,2.812422485351562500e+02,4.906363281250000000e+03,1.408495330810546875e+02,3.043483276367187500e+02,4.957106933593750000e+03,2.429820098876953125e+02,4.946912536621093750e+02,4.937024414062500000e+03,2.949881896972656250e+02,-7.077477264404296875e+01,4.834179199218750000e+03,-6.813108825683593750e+01,1.939420700073242188e+01,4.835477050781250000e+03,2.490769500732421875e+02,6.236983642578125000e+02,4.843104492187500000e+03,3.085701293945312500e+02,-4.422803344726562500e+02,4.971735839843750000e+03,-4.903973388671875000e+01,-3.509167480468750000e+02,5.009835937500000000e+03,2.266011657714843750e+02,6.629031372070312500e+02,4.825056640625000000e+03,3.023453979492187500e+02,-5.053431701660156250e+02,4.846787109375000000e+03,-1.159431533813476562e+02,-4.243650512695312500e+02,4.921830566406250000e+03,1.920450744628906250e+02,8.812286987304687500e+02,4.776956054687500000e+03,2.908266296386718750e+02,7.970887451171875000e+02,4.763985839843750000e+03,1.355629272460937500e+02,7.896929321289062500e+02,4.846987304687500000e+03,1.503791809082031250e+02,9.095011596679687500e+02,4.718103027343750000e+03,3.762767639160156250e+02,8.050283203125000000e+02,4.710425781250000000e+03,4.349042510986328125e+01,7.925626831054687500e+02,4.897414550781250000e+03,4.929930725097656250e+02,5.867208251953125000e+02,4.774647460937500000e+03,3.935361480712890625e+01,6.078880615234375000e+02,5.086654785156250000e+03,3.917141723632812500e+02,3.745394287109375000e+02,4.729035644531250000e+03,1.278465843200683594e+01,4.039271545410156250e+02,4.968639160156250000e+03,3.594432983398437500e+02,2.999447326660156250e+02,4.726187500000000000e+03,7.770310401916503906e+00,3.339035034179687500e+02,4.926504882812500000e+03
1.783678741455078125e+02,3.542394409179687500e+02,4.937724609375000000e+03,2.305081024169921875e+02,2.531908721923828125e+02,4.930365722656250000e+03,1.048851470947265625e+02,2.739182739257812500e+02,4.985131835937500000e+03,2.075777282714843750e+02,4.674713439941406250e+02,4.961235839843750000e+03,2.463180389404296875e+02,-9.802467346191406250e+01,4.856713867187500000e+03,-1.086311798095703125e+02,-2.099722671508789062e+01,4.881599609375000000e+03,2.107806091308593750e+02,5.993670654296875000e+02,4.869850097656250000e+03,2.570424499511718750e+02,-4.609010314941406250e+02,5.043474121093750000e+03,-1.439219970703125000e+02,-4.094827880859375000e+02,4.990346191406250000e+03,1.863126678466796875e+02,6.382199096679687500e+02,4.851916015625000000e+03,2.533123474121093750e+02,-5.280540771484375000e+02,4.918337402343750000e+03,-2.093014373779296875e+02,-4.729584350585937500e+02,4.892065429687500000e+03,1.496050872802734375e+02,8.571859130859375000e+02,4.803107910156250000e+03,2.469481964111328125e+02,7.726597290039062500e+02,4.785926757812500000e+03,9.719950866699218750e+01,7.656912841796875000e+02,4.877667968750000000e+03,1.066019897460937500e+02,8.869595947265625000e+02,4.744542480468750000e+03,3.300209350585937500e+02,7.792649536132812500e+02,4.724478515625000000e+03,8.091439247131347656e+00,7.692176513671875000e+02,4.933813476562500000e+03,4.547423400878906250e+02,5.639171142578125000e+02,4.781985351562500000e+03,1.650609207153320312e+01,5.894478759765625000e+02,5.131314941406250000e+03,3.476460876464843750e+02,3.544632873535156250e+02,4.726074218750000000e+03,-1.839417266845703125e+01,3.810984497070312500e+02,5.040063476562500000e+03,3.138845825195312500e+02,2.841086425781250000e+02,4.718288085937500000e+03,-2.676102828979492188e+01,3.065822448730468750e+02,5.012239746093750000e+03
1.345951843261718750e+02,3.192212219238281250e+02,4.949859375000000000e+03,1.819678649902343750e+02,2.190459899902343750e+02,4.932342773437500000e+03,6.358398437500000000e+01,2.381031799316406250e+02,5.002759765625000000e+03,1.680951080322265625e+02,4.300290527343750000e+02,4.972067871093750000e+03,2.140683593750000000e+02,-1.175812835693359375e+02,4.870254882812500000e+03,-1.387109527587890625e+02,-7.150796508789062500e+01,4.952443847656250000e+03,1.706775360107421875e+02,5.640537109375000000e+02,4.891682617187500000e+03,2.596823120117187500e+02,-4.744240112304687500e+02,5.054159179687500000e+03,-2.475848846435546875e+02,-4.483083496093750000e+02,4.997393066406250000e+03,1.441360626220703125e+02,6.049880371093750000e+02,4.878080566406250000e+03,2.510913543701171875e+02,-5.431309814453125000e+02,4.923060058593750000e+03,-3.294219665527343750e+02,-5.021068420410156250e+02,4.902844238281250000e+03,1.086767807006835938e+02,8.249447021484375000e+02,4.843523437500000000e+03,2.005688018798828125e+02,7.380817260742187500e+02,4.811008300781250000e+03,6.228339767456054688e+01,7.316487426757812500e+02,4.920322753906250000e+03,6.223515701293945312e+01,8.588464965820312500e+02,4.791985351562500000e+03,2.785000915527343750e+02,7.429849853515625000e+02,4.741870117187500000e+03,-1.899559211730957031e+01,7.322854614257812500e+02,4.988681152343750000e+03,4.059810791015625000e+02,5.239577026367187500e+02,4.781452148437500000e+03,5.538819432258605957e-01,5.420699462890625000e+02,5.166772460937500000e+03,2.886788635253906250e+02,3.126723632812500000e+02,4.735514160156250000e+03,-5.451105880737304688e+01,3.363406982421875000e+02,5.073412597656250000e+03,2.559574737548828125e+02,2.438909454345703125e+02,4.729682617187500000e+03,-7.009443664550781250e+01,2.629873046875000000e+02,5.047810058593750000e+03
